order_id,event_id,event_version,order_timestamp_utc,region_code,category_code,currency_code,gross_amount,customer_segment,source_updated_at,ingested_at
SO-202608-00494,CDC-00000494,1,2026-08-14T19:46:56Z,BC,DEV,CAD,2281.04,Enterprise,2026-08-14T19:49:03Z,2026-09-26T17:30:00Z
SO-202608-00495,CDC-00000495,1,2026-08-14T19:52:40Z,ON,SVC,CAD,448.25,Consumer,2026-08-14T20:01:29Z,2026-09-26T17:30:00Z
SO-202608-00496,CDC-00000496,1,2026-08-14T20:06:32Z,ON,SVC,USD,1164.51,Enterprise,2026-08-14T20:07:40Z,2026-09-26T17:30:00Z
SO-202608-00497,CDC-00000497,1,2026-08-14T22:23:23Z,ON,DEV,CAD,1420.63,Consumer,2026-08-14T22:33:14Z,2026-09-26T17:30:00Z
SO-202608-00498,CDC-00000498,1,2026-08-14T22:26:46Z,ON,DEV,USD,740.68,SMB,2026-08-14T22:33:13Z,2026-09-26T17:30:00Z
SO-202608-00499,CDC-00000499,1,2026-08-14T22:47:33Z,BC,DEV,CAD,645.36,Enterprise,2026-08-14T22:51:08Z,2026-09-26T17:30:00Z
SO-202608-00500,CDC-00000500,1,2026-08-15T01:09:50Z,QC,ACC,CAD,180.24,Consumer,2026-08-15T01:16:27Z,2026-09-26T17:30:00Z
SO-202608-00501,CDC-00000501,1,2026-08-15T01:25:09Z,BC,ACC,CAD,55.51,Consumer,2026-08-15T01:35:05Z,2026-09-26T17:30:00Z
SO-202608-00502,CDC-00000502,1,2026-08-15T01:52:03Z,QC,ACC,CAD,118.37,Enterprise,2026-08-15T01:59:49Z,2026-09-26T17:30:00Z
SO-202608-00503,CDC-00000503,1,2026-08-15T02:29:57Z,AB,DEV,CAD,1241.15,Enterprise,2026-08-15T02:38:44Z,2026-09-26T17:30:00Z
SO-202608-00504,CDC-00000504,1,2026-08-15T02:48:12Z,ON,ACC,CAD,169.68,Enterprise,2026-08-15T02:54:56Z,2026-09-26T17:30:00Z
SO-202608-00505,CDC-00000505,1,2026-08-15T03:05:25Z,QC,DEV,CAD,1341.85,Consumer,2026-08-15T03:06:32Z,2026-09-26T17:30:00Z
SO-202608-00506,CDC-00000506,1,2026-08-15T03:07:42Z,ON,DEV,CAD,2098.32,Consumer,2026-08-15T03:09:10Z,2026-09-26T17:30:00Z
SO-202608-00507,CDC-00000507,1,2026-08-15T03:41:54Z,ON,ACC,CAD,193.78,Consumer,2026-08-15T03:44:16Z,2026-09-26T17:30:00Z
SO-202608-00508,CDC-00000508,1,2026-08-15T04:55:14Z,QC,DEV,CAD,1027.87,SMB,2026-08-15T05:02:20Z,2026-09-26T17:30:00Z
SO-202608-00509,CDC-00000509,1,2026-08-15T06:15:20Z,BC,ACC,CAD,193.3,SMB,2026-08-15T06:24:45Z,2026-09-26T17:30:00Z
SO-202608-00510,CDC-00000510,1,2026-08-15T07:23:35Z,QC,DEV,CAD,758.82,SMB,2026-08-15T07:25:37Z,2026-09-26T17:30:00Z
SO-202608-00511,CDC-00000511,1,2026-08-15T11:16:42Z,ON,ACC,CAD,165.01,Consumer,2026-08-15T11:24:17Z,2026-09-26T17:30:00Z
SO-202608-00512,CDC-00000512,1,2026-08-15T12:16:39Z,AB,SVC,CAD,1041.12,Enterprise,2026-08-15T12:23:58Z,2026-09-26T17:30:00Z
SO-202608-00513,CDC-00000513,1,2026-08-15T13:04:21Z,ON,DEV,CAD,452.31,Enterprise,2026-08-15T13:06:12Z,2026-09-26T17:30:00Z
SO-202608-00514,CDC-00000514,1,2026-08-15T13:06:18Z,ON,SVC,CAD,775.05,Consumer,2026-08-15T13:08:16Z,2026-09-26T17:30:00Z
SO-202608-00515,CDC-00000515,1,2026-08-15T13:54:37Z,AB,DEV,CAD,784.27,SMB,2026-08-15T14:00:03Z,2026-09-26T17:30:00Z
SO-202608-00516,CDC-00000516,1,2026-08-15T14:11:06Z,QC,SVC,CAD,1005.27,SMB,2026-08-15T14:15:33Z,2026-09-26T17:30:00Z
SO-202608-00517,CDC-00000517,1,2026-08-15T14:21:36Z,BC,SVC,CAD,1339.17,SMB,2026-08-15T14:30:56Z,2026-09-26T17:30:00Z
SO-202608-00518,CDC-00000518,1,2026-08-15T14:27:57Z,ON,ACC,CAD,32.39,Consumer,2026-08-15T14:35:41Z,2026-09-26T17:30:00Z
SO-202608-00519,CDC-00000519,1,2026-08-15T14:39:52Z,ON,DEV,CAD,1467.28,Consumer,2026-08-15T14:45:37Z,2026-09-26T17:30:00Z
SO-202608-00520,CDC-00000520,1,2026-08-15T15:39:05Z,ON,ACC,CAD,193.52,SMB,2026-08-15T15:47:52Z,2026-09-26T17:30:00Z
SO-202608-00521,CDC-00000521,1,2026-08-15T16:11:40Z,ON,ACC,CAD,40,Enterprise,2026-08-15T16:15:17Z,2026-09-26T17:30:00Z
SO-202608-00522,CDC-00000522,1,2026-08-15T16:34:23Z,QC,DEV,CAD,468.77,Enterprise,2026-08-15T16:42:31Z,2026-09-26T17:30:00Z
SO-202608-00523,CDC-00000523,1,2026-08-15T18:28:06Z,BC,SVC,CAD,1380.18,SMB,2026-08-15T18:31:33Z,2026-09-26T17:30:00Z
SO-202608-00524,CDC-00000524,1,2026-08-15T19:09:44Z,ON,ACC,CAD,59.22,Consumer,2026-08-15T19:16:19Z,2026-09-26T17:30:00Z
SO-202608-00525,CDC-00000525,1,2026-08-15T19:17:27Z,QC,ACC,CAD,153.95,SMB,2026-08-15T19:18:20Z,2026-09-26T17:30:00Z
SO-202608-00526,CDC-00000526,1,2026-08-15T19:56:53Z,ON,ACC,CAD,153.58,Consumer,2026-08-15T19:57:08Z,2026-09-26T17:30:00Z
SO-202608-00527,CDC-00000527,1,2026-08-15T20:11:31Z,QC,SVC,CAD,672.83,SMB,2026-08-15T20:14:52Z,2026-09-26T17:30:00Z
SO-202608-00528,CDC-00000528,1,2026-08-15T20:15:26Z,ON,DEV,CAD,817.83,Consumer,2026-08-15T20:16:58Z,2026-09-26T17:30:00Z
SO-202608-00529,CDC-00000529,1,2026-08-15T20:52:07Z,ON,ACC,CAD,218.77,Enterprise,2026-08-15T20:55:49Z,2026-09-26T17:30:00Z
SO-202608-00530,CDC-00000530,1,2026-08-15T20:57:19Z,QC,SVC,CAD,531.96,Enterprise,2026-08-15T21:03:05Z,2026-09-26T17:30:00Z
SO-202608-00531,CDC-00000531,1,2026-08-15T21:43:14Z,QC,ACC,CAD,128.13,Consumer,2026-08-15T21:44:41Z,2026-09-26T17:30:00Z
SO-202608-00532,CDC-00000532,1,2026-08-16T00:20:02Z,AB,ACC,CAD,113.51,Consumer,2026-08-16T00:24:27Z,2026-09-26T17:30:00Z
SO-202608-00533,CDC-00000533,1,2026-08-16T00:57:36Z,ON,ACC,CAD,90.89,Enterprise,2026-08-16T01:05:17Z,2026-09-26T17:30:00Z
SO-202608-00534,CDC-00000534,1,2026-08-16T02:02:24Z,QC,SVC,CAD,1324.49,SMB,2026-08-16T02:03:17Z,2026-09-26T17:30:00Z
SO-202608-00535,CDC-00000535,1,2026-08-16T04:26:46Z,ON,DEV,USD,2105.22,Enterprise,2026-08-16T04:32:20Z,2026-09-26T17:30:00Z
SO-202608-00536,CDC-00000536,1,2026-08-16T04:48:14Z,BC,ACC,CAD,84.93,SMB,2026-08-16T04:54:08Z,2026-09-26T17:30:00Z
SO-202608-00537,CDC-00000537,1,2026-08-16T05:30:15Z,AB,ACC,CAD,123.4,SMB,2026-08-16T05:31:26Z,2026-09-26T17:30:00Z
SO-202608-00538,CDC-00000538,1,2026-08-16T05:51:21Z,ON,SVC,USD,566.63,Enterprise,2026-08-16T05:54:41Z,2026-09-26T17:30:00Z
SO-202608-00539,CDC-00000539,1,2026-08-16T06:10:21Z,QC,DEV,CAD,450.71,Enterprise,2026-08-16T06:17:05Z,2026-09-26T17:30:00Z
SO-202608-00540,CDC-00000540,1,2026-08-16T06:28:21Z,QC,SVC,CAD,528.85,Enterprise,2026-08-16T06:32:58Z,2026-09-26T17:30:00Z
SO-202608-00541,CDC-00000541,1,2026-08-16T08:07:30Z,ON,SVC,CAD,1382.62,Enterprise,2026-08-16T08:11:55Z,2026-09-26T17:30:00Z
SO-202608-00542,CDC-00000542,1,2026-08-16T08:18:29Z,QC,ACC,CAD,56.08,SMB,2026-08-16T08:20:55Z,2026-09-26T17:30:00Z
SO-202608-00543,CDC-00000543,1,2026-08-16T08:31:39Z,ON,DEV,USD,1557.06,Consumer,2026-08-16T08:33:05Z,2026-09-26T17:30:00Z
SO-202608-00544,CDC-00000544,1,2026-08-16T11:08:58Z,ON,DEV,USD,1762.91,SMB,2026-08-16T11:12:05Z,2026-09-26T17:30:00Z
SO-202608-00545,CDC-00000545,1,2026-08-16T11:09:28Z,BC,ACC,CAD,138.3,Consumer,2026-08-16T11:09:52Z,2026-09-26T17:30:00Z
SO-202608-00546,CDC-00000546,1,2026-08-16T12:10:18Z,BC,DEV,CAD,755.12,Enterprise,2026-08-16T12:19:21Z,2026-09-26T17:30:00Z
SO-202608-00547,CDC-00000547,1,2026-08-16T12:27:14Z,QC,SVC,CAD,1232.86,Consumer,2026-08-16T12:34:57Z,2026-09-26T17:30:00Z
SO-202608-00548,CDC-00000548,1,2026-08-16T12:33:29Z,BC,ACC,CAD,38.4,Enterprise,2026-08-16T12:34:29Z,2026-09-26T17:30:00Z
SO-202608-00549,CDC-00000549,1,2026-08-16T12:53:04Z,BC,DEV,CAD,699.71,Consumer,2026-08-16T12:53:54Z,2026-09-26T17:30:00Z
SO-202608-00550,CDC-00000550,1,2026-08-16T13:10:47Z,QC,ACC,CAD,179.22,Enterprise,2026-08-16T13:11:32Z,2026-09-26T17:30:00Z
SO-202608-00551,CDC-00000551,1,2026-08-16T13:37:20Z,BC,SVC,CAD,726.45,Enterprise,2026-08-16T13:45:19Z,2026-09-26T17:30:00Z
SO-202608-00552,CDC-00000552,1,2026-08-16T14:42:43Z,QC,ACC,CAD,91.21,Enterprise,2026-08-16T14:51:41Z,2026-09-26T17:30:00Z
SO-202608-00553,CDC-00000553,1,2026-08-16T15:37:29Z,ON,ACC,CAD,193.61,SMB,2026-08-16T15:38:18Z,2026-09-26T17:30:00Z
SO-202608-00554,CDC-00000554,1,2026-08-16T16:06:06Z,ON,DEV,CAD,1842.76,Consumer,2026-08-16T16:13:33Z,2026-09-26T17:30:00Z
SO-202608-00555,CDC-00000555,1,2026-08-16T16:26:09Z,ON,ACC,CAD,215.64,Enterprise,2026-08-16T16:26:59Z,2026-09-26T17:30:00Z
SO-202608-00556,CDC-00000556,1,2026-08-16T17:10:13Z,BC,DEV,CAD,913.41,SMB,2026-08-16T17:14:27Z,2026-09-26T17:30:00Z
SO-202608-00557,CDC-00000557,1,2026-08-16T18:11:24Z,ON,SVC,CAD,1122.48,Consumer,2026-08-16T18:18:16Z,2026-09-26T17:30:00Z
SO-202608-00558,CDC-00000558,1,2026-08-16T18:37:34Z,BC,DEV,CAD,722.5,Consumer,2026-08-16T18:40:54Z,2026-09-26T17:30:00Z
SO-202608-00559,CDC-00000559,1,2026-08-16T18:41:12Z,ON,DEV,CAD,617.85,SMB,2026-08-16T18:42:14Z,2026-09-26T17:30:00Z
SO-202608-00560,CDC-00000560,1,2026-08-16T20:15:09Z,AB,ACC,CAD,91.59,Consumer,2026-08-16T20:23:53Z,2026-09-26T17:30:00Z
SO-202608-00561,CDC-00000561,1,2026-08-16T20:41:40Z,QC,DEV,CAD,1437.71,SMB,2026-08-16T20:42:19Z,2026-09-26T17:30:00Z
SO-202608-00562,CDC-00000562,1,2026-08-16T21:23:25Z,ON,ACC,CAD,195.8,Enterprise,2026-08-16T21:30:26Z,2026-09-26T17:30:00Z
SO-202608-00563,CDC-00000563,1,2026-08-16T22:39:28Z,ON,DEV,CAD,1750.54,SMB,2026-08-16T22:40:36Z,2026-09-26T17:30:00Z
SO-202608-00564,CDC-00000564,1,2026-08-16T23:15:41Z,ON,SVC,CAD,1070.07,SMB,2026-08-16T23:16:41Z,2026-09-26T17:30:00Z
SO-202608-00565,CDC-00000565,1,2026-08-16T23:37:06Z,QC,DEV,CAD,1485.81,SMB,2026-08-16T23:44:00Z,2026-09-26T17:30:00Z
SO-202608-00566,CDC-00000566,1,2026-08-17T00:28:13Z,QC,ACC,CAD,136.03,SMB,2026-08-17T00:37:02Z,2026-09-26T17:30:00Z
SO-202608-00567,CDC-00000567,1,2026-08-17T01:35:44Z,ON,DEV,CAD,1533.8,Consumer,2026-08-17T01:41:56Z,2026-09-26T17:30:00Z
SO-202608-00568,CDC-00000568,1,2026-08-17T02:09:30Z,ON,SVC,USD,572.24,Enterprise,2026-08-17T02:17:06Z,2026-09-26T17:30:00Z
SO-202608-00569,CDC-00000569,1,2026-08-17T02:40:44Z,QC,SVC,CAD,436.85,Consumer,2026-08-17T02:46:09Z,2026-09-26T17:30:00Z
SO-202608-00570,CDC-00000570,1,2026-08-17T05:59:30Z,ON,ACC,CAD,64.29,Consumer,2026-08-17T06:04:29Z,2026-09-26T17:30:00Z
SO-202608-00571,CDC-00000571,1,2026-08-17T06:08:40Z,ON,DEV,CAD,624.37,SMB,2026-08-17T06:16:34Z,2026-09-26T17:30:00Z
SO-202608-00572,CDC-00000572,1,2026-08-17T06:33:03Z,AB,SVC,CAD,766.81,Enterprise,2026-08-17T06:33:51Z,2026-09-26T17:30:00Z
SO-202608-00573,CDC-00000573,1,2026-08-17T06:45:00Z,ON,DEV,CAD,1300.22,Consumer,2026-08-17T06:51:47Z,2026-09-26T17:30:00Z
SO-202608-00574,CDC-00000574,1,2026-08-17T07:47:01Z,QC,DEV,CAD,1259.85,Consumer,2026-08-17T07:53:54Z,2026-09-26T17:30:00Z
SO-202608-00575,CDC-00000575,1,2026-08-17T07:59:48Z,BC,SVC,CAD,1385.73,SMB,2026-08-17T08:05:19Z,2026-09-26T17:30:00Z
SO-202608-00576,CDC-00000576,1,2026-08-17T08:28:41Z,QC,DEV,USD,1514.61,SMB,2026-08-17T08:30:10Z,2026-09-26T17:30:00Z
SO-202608-00577,CDC-00000577,1,2026-08-17T11:55:19Z,ON,DEV,CAD,447.19,Consumer,2026-08-17T11:58:23Z,2026-09-26T17:30:00Z
SO-202608-00578,CDC-00000578,1,2026-08-17T12:23:23Z,AB,DEV,CAD,2313.57,Enterprise,2026-08-17T12:30:47Z,2026-09-26T17:30:00Z
SO-202608-00579,CDC-00000579,1,2026-08-17T12:41:32Z,ON,ACC,USD,90.54,Consumer,2026-08-17T12:48:32Z,2026-09-26T17:30:00Z
SO-202608-00580,CDC-00000580,1,2026-08-17T13:11:31Z,ON,ACC,CAD,94.29,Enterprise,2026-08-17T13:18:06Z,2026-09-26T17:30:00Z
SO-202608-00581,CDC-00000581,1,2026-08-17T14:53:19Z,BC,SVC,CAD,713.28,Enterprise,2026-08-17T15:02:48Z,2026-09-26T17:30:00Z
SO-202608-00582,CDC-00000582,1,2026-08-17T16:03:26Z,ON,DEV,CAD,1010.64,SMB,2026-08-17T16:08:12Z,2026-09-26T17:30:00Z
SO-202608-00583,CDC-00000583,1,2026-08-17T17:55:48Z,ON,ACC,CAD,112.18,SMB,2026-08-17T18:04:51Z,2026-09-26T17:30:00Z
SO-202608-00584,CDC-00000584,1,2026-08-17T19:12:05Z,BC,ACC,USD,127.74,Consumer,2026-08-17T19:15:55Z,2026-09-26T17:30:00Z
SO-202608-00585,CDC-00000585,1,2026-08-17T20:20:35Z,AB,DEV,CAD,2004.74,SMB,2026-08-17T20:23:41Z,2026-09-26T17:30:00Z
SO-202608-00586,CDC-00000586,1,2026-08-17T20:29:00Z,BC,ACC,CAD,164.93,Consumer,2026-08-17T20:36:26Z,2026-09-26T17:30:00Z
SO-202608-00587,CDC-00000587,1,2026-08-17T21:20:44Z,ON,ACC,CAD,184.22,SMB,2026-08-17T21:27:28Z,2026-09-26T17:30:00Z
SO-202608-00588,CDC-00000588,1,2026-08-17T22:05:44Z,AB,ACC,CAD,97.05,Enterprise,2026-08-17T22:06:35Z,2026-09-26T17:30:00Z
SO-202608-00589,CDC-00000589,1,2026-08-17T22:45:48Z,QC,SVC,CAD,452.19,SMB,2026-08-17T22:47:07Z,2026-09-26T17:30:00Z
SO-202608-00590,CDC-00000590,1,2026-08-17T22:50:10Z,QC,SVC,CAD,485.16,Consumer,2026-08-17T22:53:03Z,2026-09-26T17:30:00Z
SO-202608-00591,CDC-00000591,1,2026-08-17T22:55:09Z,BC,DEV,CAD,1437.8,Enterprise,2026-08-17T23:01:27Z,2026-09-26T17:30:00Z
SO-202608-00592,CDC-00000592,1,2026-08-17T23:03:31Z,ON,ACC,CAD,198.08,SMB,2026-08-17T23:09:47Z,2026-09-26T17:30:00Z
SO-202608-00593,CDC-00000593,1,2026-08-17T23:28:15Z,ON,DEV,CAD,1408.16,Consumer,2026-08-17T23:33:04Z,2026-09-26T17:30:00Z
SO-202608-00594,CDC-00000594,1,2026-08-17T23:55:52Z,ON,DEV,CAD,658.45,Enterprise,2026-08-18T00:05:44Z,2026-09-26T17:30:00Z
SO-202608-00595,CDC-00000595,1,2026-08-18T00:35:36Z,BC,DEV,CAD,2172.17,Consumer,2026-08-18T00:40:12Z,2026-09-26T17:30:00Z
SO-202608-00596,CDC-00000596,1,2026-08-18T00:51:12Z,ON,DEV,CAD,1746.8,SMB,2026-08-18T00:54:58Z,2026-09-26T17:30:00Z
SO-202608-00597,CDC-00000597,1,2026-08-18T01:45:54Z,ON,SVC,CAD,435.47,SMB,2026-08-18T01:55:14Z,2026-09-26T17:30:00Z
SO-202608-00598,CDC-00000598,1,2026-08-18T02:19:26Z,ON,SVC,CAD,904.06,Enterprise,2026-08-18T02:25:19Z,2026-09-26T17:30:00Z
SO-202608-00599,CDC-00000599,1,2026-08-18T02:39:13Z,ON,ACC,USD,100.87,Enterprise,2026-08-18T02:42:39Z,2026-09-26T17:30:00Z
SO-202608-00600,CDC-00000600,1,2026-08-18T02:43:54Z,QC,DEV,CAD,1574.8,Consumer,2026-08-18T02:45:33Z,2026-09-26T17:30:00Z
SO-202608-00601,CDC-00000601,1,2026-08-18T02:51:18Z,BC,ACC,CAD,53.49,SMB,2026-08-18T02:56:42Z,2026-09-26T17:30:00Z
SO-202608-00602,CDC-00000602,1,2026-08-18T03:20:45Z,QC,SVC,CAD,1196.13,Consumer,2026-08-18T03:22:54Z,2026-09-26T17:30:00Z
SO-202608-00603,CDC-00000603,1,2026-08-18T03:38:21Z,BC,DEV,CAD,358.4,SMB,2026-08-18T03:43:25Z,2026-09-26T17:30:00Z
SO-202608-00604,CDC-00000604,1,2026-08-18T03:44:41Z,BC,ACC,CAD,193.9,SMB,2026-08-18T03:53:54Z,2026-09-26T17:30:00Z
SO-202608-00605,CDC-00000605,1,2026-08-18T06:01:02Z,AB,DEV,CAD,1284.35,Consumer,2026-08-18T06:07:31Z,2026-09-26T17:30:00Z
SO-202608-00606,CDC-00000606,1,2026-08-18T06:29:55Z,BC,ACC,CAD,168.62,SMB,2026-08-18T06:34:57Z,2026-09-26T17:30:00Z
SO-202608-00607,CDC-00000607,1,2026-08-18T07:10:57Z,ON,ACC,CAD,96.71,Enterprise,2026-08-18T07:18:30Z,2026-09-26T17:30:00Z
SO-202608-00608,CDC-00000608,1,2026-08-18T08:10:55Z,AB,ACC,CAD,140.05,Consumer,2026-08-18T08:15:05Z,2026-09-26T17:30:00Z
SO-202608-00609,CDC-00000609,1,2026-08-18T08:12:15Z,QC,DEV,CAD,1441.15,SMB,2026-08-18T08:21:09Z,2026-09-26T17:30:00Z
SO-202608-00610,CDC-00000610,1,2026-08-18T08:39:58Z,QC,DEV,CAD,1245.25,SMB,2026-08-18T08:49:42Z,2026-09-26T17:30:00Z
SO-202608-00611,CDC-00000611,1,2026-08-18T09:13:10Z,AB,DEV,CAD,540.89,SMB,2026-08-18T09:14:11Z,2026-09-26T17:30:00Z
SO-202608-00612,CDC-00000612,1,2026-08-18T11:31:41Z,QC,DEV,CAD,625.01,SMB,2026-08-18T11:32:29Z,2026-09-26T17:30:00Z
SO-202608-00613,CDC-00000613,1,2026-08-18T11:42:55Z,BC,ACC,CAD,95.19,Consumer,2026-08-18T11:43:50Z,2026-09-26T17:30:00Z
SO-202608-00614,CDC-00000614,1,2026-08-18T11:51:00Z,BC,DEV,CAD,2057.41,Enterprise,2026-08-18T11:54:06Z,2026-09-26T17:30:00Z
SO-202608-00615,CDC-00000615,1,2026-08-18T13:44:09Z,ON,SVC,CAD,390.28,Enterprise,2026-08-18T13:45:27Z,2026-09-26T17:30:00Z
SO-202608-00616,CDC-00000616,1,2026-08-18T13:57:12Z,BC,DEV,CAD,657.44,Enterprise,2026-08-18T14:05:42Z,2026-09-26T17:30:00Z
SO-202608-00617,CDC-00000617,1,2026-08-18T14:49:29Z,BC,SVC,CAD,309.74,Consumer,2026-08-18T14:56:58Z,2026-09-26T17:30:00Z
SO-202608-00618,CDC-00000618,1,2026-08-18T15:36:11Z,ON,ACC,USD,112.77,Consumer,2026-08-18T15:41:54Z,2026-09-26T17:30:00Z
SO-202608-00619,CDC-00000619,1,2026-08-18T15:51:42Z,AB,DEV,CAD,2146.16,Consumer,2026-08-18T15:55:05Z,2026-09-26T17:30:00Z
SO-202608-00620,CDC-00000620,1,2026-08-18T16:17:42Z,BC,ACC,CAD,148.47,Consumer,2026-08-18T16:23:25Z,2026-09-26T17:30:00Z
SO-202608-00621,CDC-00000621,1,2026-08-18T16:41:59Z,QC,SVC,CAD,990.96,Consumer,2026-08-18T16:51:29Z,2026-09-26T17:30:00Z
SO-202608-00622,CDC-00000622,1,2026-08-18T18:13:51Z,AB,ACC,CAD,74.92,SMB,2026-08-18T18:21:02Z,2026-09-26T17:30:00Z
SO-202608-00623,CDC-00000623,1,2026-08-18T18:35:35Z,QC,ACC,CAD,186.2,Enterprise,2026-08-18T18:43:23Z,2026-09-26T17:30:00Z
SO-202608-00624,CDC-00000624,1,2026-08-18T19:52:25Z,ON,DEV,CAD,368.04,Consumer,2026-08-18T19:59:34Z,2026-09-26T17:30:00Z
SO-202608-00625,CDC-00000625,1,2026-08-18T19:54:50Z,ON,SVC,CAD,484.46,Consumer,2026-08-18T19:59:52Z,2026-09-26T17:30:00Z
SO-202608-00626,CDC-00000626,1,2026-08-18T19:56:29Z,BC,ACC,CAD,206.23,Consumer,2026-08-18T19:57:00Z,2026-09-26T17:30:00Z
SO-202608-00627,CDC-00000627,1,2026-08-18T21:31:34Z,AB,ACC,CAD,127.94,SMB,2026-08-18T21:32:28Z,2026-09-26T17:30:00Z
SO-202608-00628,CDC-00000628,1,2026-08-18T21:33:52Z,QC,DEV,CAD,451.09,SMB,2026-08-18T21:39:07Z,2026-09-26T17:30:00Z
SO-202608-00629,CDC-00000629,1,2026-08-18T21:34:10Z,BC,DEV,CAD,424.89,Enterprise,2026-08-18T21:36:36Z,2026-09-26T17:30:00Z
SO-202608-00630,CDC-00000630,1,2026-08-18T23:19:33Z,AB,SVC,CAD,1080.65,SMB,2026-08-18T23:25:10Z,2026-09-26T17:30:00Z
SO-202608-00631,CDC-00000631,1,2026-08-19T00:49:22Z,ON,DEV,CAD,2308.78,Consumer,2026-08-19T00:57:55Z,2026-09-26T17:30:00Z
SO-202608-00632,CDC-00000632,1,2026-08-19T01:14:52Z,ON,DEV,CAD,2155.4,Enterprise,2026-08-19T01:22:24Z,2026-09-26T17:30:00Z
SO-202608-00633,CDC-00000633,1,2026-08-19T01:26:51Z,BC,DEV,CAD,598.26,Consumer,2026-08-19T01:32:03Z,2026-09-26T17:30:00Z
SO-202608-00634,CDC-00000634,1,2026-08-19T02:15:19Z,BC,ACC,CAD,27.29,Enterprise,2026-08-19T02:25:16Z,2026-09-26T17:30:00Z
SO-202608-00635,CDC-00000635,1,2026-08-19T02:28:45Z,ON,SVC,CAD,1069.29,Consumer,2026-08-19T02:32:44Z,2026-09-26T17:30:00Z
SO-202608-00636,CDC-00000636,1,2026-08-19T02:29:02Z,QC,SVC,USD,518.2,SMB,2026-08-19T02:32:34Z,2026-09-26T17:30:00Z
SO-202608-00637,CDC-00000637,1,2026-08-19T02:55:13Z,QC,DEV,CAD,741.37,SMB,2026-08-19T02:56:46Z,2026-09-26T17:30:00Z
SO-202608-00638,CDC-00000638,1,2026-08-19T02:59:41Z,BC,SVC,CAD,1011.48,SMB,2026-08-19T03:08:42Z,2026-09-26T17:30:00Z
SO-202608-00639,CDC-00000639,1,2026-08-19T03:14:39Z,BC,ACC,CAD,164.97,Consumer,2026-08-19T03:15:41Z,2026-09-26T17:30:00Z
SO-202608-00640,CDC-00000640,1,2026-08-19T03:36:13Z,QC,ACC,CAD,133.42,Enterprise,2026-08-19T03:40:17Z,2026-09-26T17:30:00Z
SO-202608-00641,CDC-00000641,1,2026-08-19T03:43:45Z,QC,ACC,CAD,193.9,SMB,2026-08-19T03:45:44Z,2026-09-26T17:30:00Z
SO-202608-00642,CDC-00000642,1,2026-08-19T04:49:36Z,QC,DEV,CAD,1339.04,Enterprise,2026-08-19T04:49:54Z,2026-09-26T17:30:00Z
SO-202608-00643,CDC-00000643,1,2026-08-19T05:14:04Z,ON,DEV,CAD,467.33,SMB,2026-08-19T05:15:50Z,2026-09-26T17:30:00Z
SO-202608-00644,CDC-00000644,1,2026-08-19T05:32:06Z,QC,ACC,CAD,99.12,Enterprise,2026-08-19T05:35:25Z,2026-09-26T17:30:00Z
SO-202608-00645,CDC-00000645,1,2026-08-19T06:15:45Z,QC,DEV,CAD,2188.24,Enterprise,2026-08-19T06:17:01Z,2026-09-26T17:30:00Z
SO-202608-00646,CDC-00000646,1,2026-08-19T08:05:09Z,ON,DEV,CAD,2026.18,Consumer,2026-08-19T08:08:09Z,2026-09-26T17:30:00Z
SO-202608-00647,CDC-00000647,1,2026-08-19T08:22:55Z,ON,ACC,CAD,73.94,Enterprise,2026-08-19T08:25:38Z,2026-09-26T17:30:00Z
SO-202608-00648,CDC-00000648,1,2026-08-19T08:31:44Z,AB,DEV,CAD,2022.29,Enterprise,2026-08-19T08:39:18Z,2026-09-26T17:30:00Z
SO-202608-00649,CDC-00000649,1,2026-08-19T08:45:40Z,AB,DEV,CAD,1053.93,SMB,2026-08-19T08:46:28Z,2026-09-26T17:30:00Z
SO-202608-00650,CDC-00000650,1,2026-08-19T08:48:21Z,AB,SVC,USD,1074.93,Consumer,2026-08-19T08:48:30Z,2026-09-26T17:30:00Z
SO-202608-00651,CDC-00000651,1,2026-08-19T09:44:04Z,AB,ACC,CAD,104.72,SMB,2026-08-19T09:44:21Z,2026-09-26T17:30:00Z
SO-202608-00652,CDC-00000652,1,2026-08-19T09:51:18Z,ON,DEV,USD,2232.45,Enterprise,2026-08-19T09:53:43Z,2026-09-26T17:30:00Z
SO-202608-00653,CDC-00000653,1,2026-08-19T11:04:25Z,AB,DEV,CAD,1825.23,SMB,2026-08-19T11:10:54Z,2026-09-26T17:30:00Z
SO-202608-00654,CDC-00000654,1,2026-08-19T11:37:18Z,AB,SVC,CAD,1048.08,Enterprise,2026-08-19T11:41:43Z,2026-09-26T17:30:00Z
SO-202608-00655,CDC-00000655,1,2026-08-19T12:38:37Z,AB,DEV,CAD,1386.91,Consumer,2026-08-19T12:39:07Z,2026-09-26T17:30:00Z
SO-202608-00656,CDC-00000656,1,2026-08-19T12:58:42Z,ON,ACC,USD,193.41,SMB,2026-08-19T13:04:47Z,2026-09-26T17:30:00Z
SO-202608-00657,CDC-00000657,1,2026-08-19T12:59:59Z,QC,ACC,CAD,99.78,Consumer,2026-08-19T13:06:59Z,2026-09-26T17:30:00Z
SO-202608-00658,CDC-00000658,1,2026-08-19T13:08:48Z,ON,DEV,CAD,2335.05,SMB,2026-08-19T13:17:15Z,2026-09-26T17:30:00Z
